wave,match,int_corr,samerace,age_o,race_o,age,race,imprace,income,income_num,age_gap
9,0,0.450,0,30,3.000,28.000,1.000,7.000,30,855.00,30855.000,2.000
9,0,0.450,0,30,3.000,28.000,1.000,7.000,30,855.00,30855.000,2.000
9,0,0.450,0,30,3.000,28.000,1.000,7.000,30,855.00,30855.000,2.000
9,0,0.450,0,30,3.000,28.000,1.000,7.000,30,855.00,30855.000,2.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.320,0,31,2.000,28.000,1.000,7.000,30,855.00,30855.000,3.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,0,0.400,0,29,4.000,28.000,1.000,7.000,30,855.00,30855.000,1.000
9,1,0.410,1,23,2.000,29.000,2.000,10.000,46,800.00,46800.000,6.000
9,1,-0.010,0,26,4.000,29.000,2.000,10.000,46,800.00,46800.000,3.000
9,1,-0.010,0,26,4.000,29.000,2.000,10.000,46,800.00,46800.000,3.000
9,0,0.370,1,27,2.000,29.000,2.000,10.000,46,800.00,46800.000,2.000
9,0,0.690,1,26,2.000,29.000,2.000,10.000,46,800.00,46800.000,3.000
9,0,0.560,1,24,2.000,29.000,2.000,10.000,46,800.00,46800.000,5.000
9,0,0.570,1,26,2.000,29.000,2.000,10.000,46,800.00,46800.000,3.000
9,0,0.330,0,25,6.000,29.000,2.000,10.000,46,800.00,46800.000,4.000
9,0,0.330,0,25,6.000,29.000,2.000,10.000,46,800.00,46800.000,4.000
9,0,0.330,0,25,6.000,29.000,2.000,10.000,46,800.00,46800.000,4.000
9,0,0.330,0,25,6.000,29.000,2.000,10.000,46,800.00,46800.000,4.000
9,0,0.330,0,25,6.000,29.000,2.000,10.000,46,800.00,46800.000,4.000
9,0,0.330,0,25,6.000,29.000,2.000,10.000,46,800.00,46800.000,4.000
9,0,0.330,0,25,6.000,29.000,2.000,10.000,46,800.00,46800.000,4.000
9,0,0.330,0,25,6.000,29.000,2.000,10.000,46,800.00,46800.000,4.000
9,0,0.330,0,25,6.000,29.000,2.000,10.000,46,800.00,46800.000,4.000
9,0,-0.020,0,27,4.000,29.000,2.000,10.000,46,800.00,46800.000,2.000
9,0,-0.020,0,27,4.000,29.000,2.000,10.000,46,800.00,46800.000,2.000
9,0,-0.020,0,27,4.000,29.000,2.000,10.000,46,800.00,46800.000,2.000
9,0,0.550,1,27,2.000,29.000,2.000,10.000,46,800.00,46800.000,2.000
9,0,0.060,1,28,2.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.120,1,32,2.000,29.000,2.000,10.000,46,800.00,46800.000,3.000
9,0,0.250,0,28,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.250,0,28,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.250,0,28,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.250,0,28,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.250,0,28,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.250,0,28,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.250,0,28,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.260,1,23,2.000,29.000,2.000,10.000,46,800.00,46800.000,6.000
9,0,0.250,1,26,2.000,29.000,2.000,10.000,46,800.00,46800.000,3.000
9,0,0.310,0,24,4.000,29.000,2.000,10.000,46,800.00,46800.000,5.000
9,0,0.310,0,24,4.000,29.000,2.000,10.000,46,800.00,46800.000,5.000
9,1,0.270,1,28,2.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.400,1,42,2.000,29.000,2.000,10.000,46,800.00,46800.000,13.000
9,0,0.540,0,30,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.540,0,30,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.540,0,30,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.540,0,30,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.540,0,30,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.540,0,30,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.540,0,30,3.000,29.000,2.000,10.000,46,800.00,46800.000,1.000
9,0,0.570,1,31,2.000,29.000,2.000,10.000,46,800.00,46800.000,2.000
9,0,-0.220,0,29,4.000,29.000,2.000,10.000,46,800.00,46800.000,0.000
9,0,-0.220,0,29,4.000,29.000,2.000,10.000,46,800.00,46800.000,0.000
9,0,0.480,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,0,0.480,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,0,0.480,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,0,0.480,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,0,0.480,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,0,0.480,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.170,0,26,4.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.110,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.110,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.110,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.110,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.110,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.110,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.110,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.110,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.110,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.110,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.110,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.110,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.310,0,24,2.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,0,0.310,0,24,2.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,0,0.310,0,24,2.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,0,0.310,0,24,2.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,0,0.310,0,24,2.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,0,0.310,0,24,2.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.280,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.280,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.280,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.280,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.280,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.280,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,0,0.030,0,25,6.000,27.000,3.000,3.000,45,695.00,45695.000,2.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,1,0.310,0,27,4.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.300,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.300,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.300,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.300,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.300,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.300,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.300,0,27,2.000,27.000,3.000,3.000,45,695.00,45695.000,0.000
9,0,0.120,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.120,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.120,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.120,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.120,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.120,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.120,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.320,0,32,2.000,27.000,3.000,3.000,45,695.00,45695.000,5.000
9,1,0.320,0,32,2.000,27.000,3.000,3.000,45,695.00,45695.000,5.000
9,1,0.320,0,32,2.000,27.000,3.000,3.000,45,695.00,45695.000,5.000
9,1,0.320,0,32,2.000,27.000,3.000,3.000,45,695.00,45695.000,5.000
9,1,0.320,0,32,2.000,27.000,3.000,3.000,45,695.00,45695.000,5.000
9,1,0.320,0,32,2.000,27.000,3.000,3.000,45,695.00,45695.000,5.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.070,1,28,3.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.200,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,1,0.200,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,1,0.200,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,1,0.200,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,1,0.200,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,1,0.200,0,23,2.000,27.000,3.000,3.000,45,695.00,45695.000,4.000
9,0,0.120,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.120,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.120,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.120,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.120,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.120,0,26,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.140,0,24,4.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,0,0.040,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.040,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.040,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.040,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.040,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.040,0,28,2.000,27.000,3.000,3.000,45,695.00,45695.000,1.000
9,0,0.310,0,42,2.000,27.000,3.000,3.000,45,695.00,45695.000,15.000
9,0,0.310,0,42,2.000,27.000,3.000,3.000,45,695.00,45695.000,15.000
9,0,0.310,0,42,2.000,27.000,3.000,3.000,45,695.00,45695.000,15.000
9,0,0.310,0,42,2.000,27.000,3.000,3.000,45,695.00,45695.000,15.000
9,0,0.310,0,42,2.000,27.000,3.000,3.000,45,695.00,45695.000,15.000
9,0,0.310,0,42,2.000,27.000,3.000,3.000,45,695.00,45695.000,15.000
9,1,0.350,1,30,3.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.350,1,30,3.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
9,1,0.350,1,30,3.000,27.000,3.000,3.000,45,695.00,45695.000,3.000
